source,model,scenario_id,domain,bucket,condition,seed,trajectory_success,action_trajectory_success,pre_gap_success,post_gap_success,belief_reporting_success,state_belief_success,response_style_success,failure_tags,model_calls,prompt_tokens,completion_tokens,total_tokens,cost,latency_s,error
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,full_audio,1,True,True,True,True,True,True,,,14,18476,342,18818,0.0189015,281.705,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,gap_no_state_change,0,False,False,False,True,True,True,,EARLY_CLUE_LOSS,14,24274,483,24757,0.0251215,282.439,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,gap_no_state_change,1,True,True,True,True,True,True,,,14,19506,364,19870,0.0199975,263.665,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,neutral_audio,0,False,False,False,False,True,True,,EARLY_CLUE_LOSS,14,17728,336,18064,0.0181335,236.255,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,neutral_audio,1,True,True,True,True,True,True,,,14,22307,421,22728,0.0229695,203.437,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,prosody_high,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,20744,402,21146,0.0213135,186.586,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,prosody_high,1,True,True,True,True,True,True,True,,14,21361,401,21762,0.0219275,336.036,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,21031,416,21447,0.0216425,195.988,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,21255,395,21650,0.0218035,165.275,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,transcript_only,0,True,True,True,True,True,True,,,14,4274,342,4616,0.003163,213.003,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,transcript_only,1,True,True,True,True,True,True,,,14,4689,395,5084,0.0035295,155.909,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,clue_removed,0,True,True,True,True,True,True,,,14,22342,436,22778,0.0230435,157.125,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,clue_removed,1,True,True,True,True,True,True,,,14,21601,443,22044,0.0223235,145.703,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,full_audio,0,True,True,True,True,True,True,,,14,23221,491,23712,0.0240875,201.954,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,full_audio,1,True,True,True,True,True,True,,,14,19660,385,20045,0.0202085,192.051,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,gap_no_state_change,0,True,True,True,True,True,True,,,14,21623,430,22053,0.0223065,195.176,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,gap_no_state_change,1,True,True,True,True,True,True,,,14,21475,439,21914,0.022184,191.858,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,neutral_audio,0,True,True,True,True,True,True,,,14,18887,369,19256,0.0193875,188.75,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,neutral_audio,1,True,True,True,True,True,True,,,14,19829,404,20233,0.0204345,173.853,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,prosody_high,0,True,True,True,True,True,True,True,,14,20632,416,21048,0.0212375,131.534,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,prosody_high,1,True,True,True,True,True,True,True,,14,23537,465,24002,0.0242895,120.085,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,21708,452,22160,0.0224215,85.732,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,21258,415,21673,0.0218605,79.575,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,transcript_only,0,True,True,True,True,True,True,,,14,4838,442,5280,0.003745,214.185,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v0_s04,housing,12-20,transcript_only,1,False,False,True,False,True,True,,STATE_SYNC_FAILURE,14,5001,460,5461,0.0038805,140.845,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,clue_removed,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,20307,422,20729,0.0209655,166.647,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,clue_removed,1,True,True,True,True,True,True,,,14,21091,451,21542,0.0218355,160.395,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,full_audio,0,True,True,True,True,True,True,,,14,21571,425,21996,0.0222395,208.373,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,full_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,19719,416,20135,0.0203605,158.98,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,gap_no_state_change,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,23781,492,24273,0.0246505,228.303,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,gap_no_state_change,1,False,False,True,False,True,True,,,14,18990,372,19362,0.0194995,253.595,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,neutral_audio,0,True,True,True,True,True,True,,,14,20157,383,20540,0.0206995,268.42,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,neutral_audio,1,True,True,True,True,True,True,,,14,22033,428,22461,0.0227105,253.225,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,prosody_high,0,True,True,True,True,True,True,True,,14,22767,465,23232,0.0235195,309.545,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,prosody_high,1,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,18920,388,19308,0.0194415,94.919,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,prosody_low,0,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,21460,450,21910,0.0221655,82.456,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,18824,405,19229,0.0193965,82.678,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,transcript_only,0,True,True,True,True,True,True,,,14,5002,468,5470,0.003905,150.923,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_12to20_v1_s04,housing,12-20,transcript_only,1,True,True,True,True,True,True,,,14,5069,471,5540,0.0039475,231.377,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,clue_removed,0,True,True,True,True,True,True,,,14,18155,367,18522,0.0186495,149.378,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,clue_removed,1,True,True,True,True,True,True,,,14,19675,416,20091,0.0203145,135.956,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,full_audio,0,True,True,True,True,True,True,,,14,17250,375,17625,0.0177685,454.573,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,full_audio,1,True,True,True,True,True,True,,,14,18669,389,19058,0.0192295,185.662,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,gap_no_state_change,0,True,True,True,True,True,True,,,14,20148,498,20646,0.0210355,205.936,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,gap_no_state_change,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR,14,19687,428,20115,0.0203645,187.917,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,neutral_audio,0,True,True,True,True,True,True,,,14,19970,450,20420,0.0207135,192.852,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,neutral_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,19775,433,20208,0.0204675,176.962,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,prosody_high,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,18140,396,18536,0.0186855,132.816,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,prosody_high,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,17597,371,17968,0.0180675,128.268,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,18326,406,18732,0.0189015,86.557,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,prosody_low,1,True,True,True,True,True,True,True,,14,20134,458,20592,0.0208655,85.445,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,transcript_only,0,True,True,True,True,True,True,,,14,4477,413,4890,0.0034775,208.376,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v0_s04,housing,1-2,transcript_only,1,True,True,True,True,True,True,,,14,4537,388,4925,0.0034325,190.363,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v1_s04,housing,1-2,clue_removed,0,True,True,True,True,True,True,,,14,19317,381,19698,0.0198535,156.208,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v1_s04,housing,1-2,clue_removed,1,True,True,True,True,True,True,,,14,18459,378,18837,0.0189865,133.99,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v1_s04,housing,1-2,full_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,19845,425,20270,0.0205135,214.859,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v1_s04,housing,1-2,full_audio,1,True,True,True,True,True,True,,,14,18166,362,18528,0.0186455,279.153,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v1_s04,housing,1-2,gap_no_state_change,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR,14,20915,479,21394,0.0217455,229.596,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v1_s04,housing,1-2,gap_no_state_change,1,True,True,True,True,True,True,,,14,17944,378,18322,0.0184715,198.887,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v1_s04,housing,1-2,neutral_audio,0,True,True,True,True,True,True,,,14,19305,387,19692,0.0198595,311.92,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v1_s04,housing,1-2,neutral_audio,1,True,True,True,True,True,True,,,14,19331,398,19729,0.0199185,293.762,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,tenancy_1to2_v1_s04,housing,1-2,prosody_high,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,22,25302,607,25909,0.02634,488.95,
